GPU,sys_CPU,sys_GPU,config_accu,config_time,config_MLI,nrows_train,ncols_train,target_binary_dist,target_nclasses,recipe_individuals,train_data_size,weight,t_total
disabled,4,0,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,308.68
enabled,32,8,7,3,1,100000.0,7.0,0.22699999999999998,,16,700000.0,8,228.4
enabled,32,8,7,3,6,100000.0,7.0,0.22699999999999998,,16,700000.0,8,164.12999999999997
enabled,32,8,10,10,1,100000.0,7.0,0.22699999999999998,,16,700000.0,8,4339.92
enabled,8,1,7,5,6,10963.0,82.0,,,4,898966.0,10,379.19
enabled,8,1,9,9,6,10963.0,82.0,,,8,898966.0,10,2385.82
disabled,4,0,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,336.23
enabled,16,1,7,3,6,40000.0,18.0,5.15,,4,720000.0,9,2130.91
enabled,6,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,335.43999999999994
disabled,8,0,7,7,5,12282.0,280.0,54.983000000000004,,4,3438960.0,10,2279.51
enabled,32,8,1,1,1,10000.0,25.0,22.7,,16,250000.0,10,64.28
enabled,32,2,7,5,6,796854.0,124.0,,,8,98809896.0,10,921.7
enabled,32,2,7,5,6,796854.0,117.0,,,8,93231918.0,10,1998.98
enabled,32,2,7,5,6,4089856.0,117.0,,,4,478513152.0,10,3892.49
enabled,32,2,7,5,6,802063.0,117.0,,,8,93841371.0,10,1058.45
disabled,8,0,5,2,6,821.0,51.0,,4.0,2,41871.0,7,1381.2400000000002
enabled,48,4,7,5,7,28381.0,7.0,,15.0,8,198667.0,9,14306.83
enabled,32,2,7,5,6,7500000.0,121.0,,,4,907500000.0,10,7782.26
enabled,32,2,7,5,6,7500000.0,115.0,,,4,862500000.0,10,12306.960000000001
disabled,4,0,8,2,8,468.0,2.0,67.949,,8,936.0,10,271.75
enabled,32,2,7,5,6,7500000.0,115.0,,,4,862500000.0,10,5959.719999999999
disabled,4,0,8,2,8,468.0,2.0,67.949,,8,936.0,10,290.99
enabled,32,2,7,5,6,1086386.0,124.0,,,4,134711864.0,10,2562.86
enabled,32,2,7,5,6,1086386.0,124.0,,,4,134711864.0,10,4087.36
enabled,32,2,7,5,6,1086386.0,117.0,,,4,127107162.0,10,3684.6800000000003
disabled,40,0,8,2,8,150.0,6.0,,3.0,8,900.0,10,141.89999999999998
enabled,32,2,7,5,6,3185320.0,119.0,,,4,379053080.0,10,7120.049999999999
disabled,40,0,7,2,7,1000.0,3.0,50.0,,4,3000.0,10,234.73
enabled,40,2,7,3,5,150000.0,12.0,6.684,,8,1800000.0,10,371.23
enabled,32,2,7,5,6,3185320.0,115.0,,,4,366311800.0,10,6900.02
disabled,40,0,9,2,10,1000.0,3.0,50.0,,8,3000.0,10,121.82000000000001
disabled,40,0,8,2,8,700.0,3.0,49.857,,8,2100.0,10,86.6
disabled,6,0,8,5,10,1266.0,6.0,,,8,7596.0,10,602.96
enabled,40,2,8,3,5,150000.0,12.0,,,8,1800000.0,10,342.83
disabled,6,0,6,5,6,5000000.0,12.0,,,4,60000000.0,10,1263.71
disabled,10,0,1,1,6,10000.0,14.0,,,2,140000.0,10,25.05
disabled,40,0,8,2,8,700.0,3.0,,,8,2100.0,10,122.88
enabled,40,2,7,3,5,150000.0,12.0,6.684,,8,1800000.0,10,658.56
enabled,6,1,8,8,10,1086.0,101.0,,,8,109686.0,10,1975.0
disabled,40,0,8,2,8,700.0,3.0,49.857,,8,2100.0,10,271.24
enabled,40,2,5,5,5,1000000.0,22.0,20.578000000000003,,4,22000000.0,10,740.97
disabled,10,0,1,1,5,10000.0,13.0,,,2,130000.0,10,23.509999999999998
disabled,10,0,3,3,5,99758.0,14.0,,,2,1396612.0,10,46.69
enabled,40,2,7,3,5,112598.0,11.0,6.684,,8,1238578.0,10,169.37
enabled,32,4,10,10,4,188318.0,131.0,,,8,24669658.0,10,5198.7
enabled,32,4,5,6,5,188318.0,131.0,,,8,24669658.0,10,811.8199999999999
enabled,80,1,10,6,1,100000000.0,45.0,,,4,4500000000.0,10,75136.24
enabled,32,4,10,10,3,188318.0,131.0,,,8,24669658.0,10,7084.91
disabled,8,0,5,3,6,821.0,46.0,,4.0,2,37766.0,7,1478.24
disabled,2,0,8,2,7,1323.0,2.0,24.339000000000002,,8,2646.0,10,407.83000000000004
enabled,48,4,6,5,6,5000000.0,10.0,,,8,50000000.0,9,5339.44
enabled,32,4,6,7,5,57182.0,244.0,,9.0,8,13952408.0,10,3728.13
disabled,12,0,5,2,5,831.0,74.0,,4.0,4,61494.0,10,534.44
disabled,4,0,10,5,10,3081.0,29.0,4.739,,2,89349.0,9,996.91
enabled,4,1,10,5,10,4490.0,30.0,,3.0,2,134700.0,9,5175.01
disabled,12,0,10,2,6,831.0,68.0,,4.0,8,56508.0,10,3592.15
enabled,4,1,10,5,10,4490.0,31.0,,3.0,2,139190.0,9,5257.370000000001
disabled,12,0,5,5,5,789.0,64.0,,20.0,4,50496.0,10,378.78
disabled,12,0,8,5,5,710.0,74.0,,,8,52540.0,10,807.85
disabled,1,0,7,6,6,24528.0,148.0,23.116,,4,3630144.0,10,2067.83
disabled,4,0,5,8,5,792387.0,1410.0,49.854,,4,1117265670.0,10,11691.710000000001
enabled,80,1,5,5,6,2000000.0,45.0,,,4,90000000.0,10,17383.960000000003
enabled,8,1,10,10,4,10959.0,155.0,,,8,1698645.0,10,3028.81
enabled,8,1,7,3,6,10959.0,82.0,,,4,898638.0,10,339.44
enabled,8,1,5,6,5,188318.0,131.0,,,4,24669658.0,10,746.9100000000001
enabled,8,1,7,6,4,188318.0,131.0,,,8,24669658.0,10,4719.02
disabled,3,0,7,3,6,23999.0,25.0,22.372,,4,599975.0,9,2430.06
disabled,40,0,5,5,5,403136.0,57.0,14.703,,4,22978752.0,10,3469.7300000000005
enabled,8,1,5,6,5,188318.0,128.0,,,4,24104704.0,10,1408.34
disabled,40,0,5,3,5,119026.0,8.0,,4.0,4,952208.0,10,439.13000000000005
disabled,40,0,10,2,4,1460.0,81.0,,,8,118260.0,10,2572.55
disabled,40,0,8,5,5,393613.0,51.0,49.992,,8,20074263.0,10,906.03
enabled,32,2,5,3,3,40000.0,18.0,5.15,,4,720000.0,10,66.4
enabled,32,2,10,5,5,40000.0,18.0,5.15,,8,720000.0,10,1069.45
enabled,32,2,10,5,5,40000.0,18.0,5.15,,8,720000.0,10,1313.25
enabled,32,2,10,5,5,40000.0,18.0,5.15,,8,720000.0,10,1370.3600000000001
enabled,32,2,10,5,5,40000.0,18.0,5.15,,8,720000.0,10,682.52
enabled,8,1,8,2,6,10000.0,31.0,14.54,,8,310000.0,10,400.78999999999996
disabled,4,0,8,2,8,545.0,9.0,70.642,,8,4905.0,10,337.65999999999997
enabled,40,3,6,4,5,1048570.0,3.0,,,6,3145710.0,10,929.71
enabled,8,1,7,3,6,50000.0,30.0,15.628,,4,1500000.0,10,461.34
disabled,40,0,6,4,6,291.0,32.0,,,6,9312.0,10,4107.86
disabled,40,0,8,2,6,291.0,32.0,,,12,9312.0,10,6407.5
disabled,4,0,7,5,10,882686.0,61.0,7.627999999999999,,8,53843846.0,10,3007.6400000000003
enabled,12,2,3,3,6,65997.0,34.0,34.37,,4,2243898.0,10,178.53
enabled,12,2,3,3,6,65997.0,33.0,34.37,,4,2177901.0,10,166.39
enabled,12,2,3,3,6,65997.0,42.0,34.37,,4,2771874.0,10,190.76999999999998
disabled,12,0,7,2,6,21300.0,6.0,,,4,127800.0,10,38.02
enabled,40,3,5,5,6,2000000.0,4.0,,,6,8000000.0,10,1042.6399999999999
disabled,4,0,7,4,7,13845.0,2.0,,6.0,4,27690.0,10,4287.6
disabled,12,0,7,2,7,14600.0,6.0,,,4,87600.0,10,69.42
disabled,12,0,7,2,7,14600.0,6.0,,,4,87600.0,10,34.63
disabled,8,0,7,4,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,10,3062.75
disabled,12,0,9,6,7,14600.0,6.0,,,8,87600.0,10,470.68
disabled,12,0,7,2,1,14600.0,6.0,,,4,87600.0,10,108.83
disabled,12,0,10,10,1,14600.0,6.0,,,8,87600.0,10,2262.5
disabled,8,0,7,3,6,41188.0,21.0,11.265,,4,864948.0,10,448.71000000000004
disabled,1,0,7,6,6,24528.0,148.0,23.116,,4,3630144.0,10,1253.08
disabled,2,0,8,2,7,2666.0,3.0,50.975,,8,7998.0,10,407.35
disabled,2,0,7,3,6,30000.0,25.0,22.12,,4,750000.0,10,970.5500000000001
enabled,80,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,1409.6399999999999
disabled,8,0,7,3,6,41188.0,21.0,11.265,,4,864948.0,10,428.75
disabled,1,0,7,6,6,24528.0,148.0,23.116,,4,3630144.0,10,2021.17
disabled,4,0,6,1,10,891.0,11.0,38.384,,2,9801.0,9,276.21999999999997
disabled,1,0,7,6,6,24528.0,148.0,23.116,,4,3630144.0,10,1450.48
disabled,5,0,5,4,5,1936758.0,29.0,,,4,56165982.0,9,5144.08
disabled,1,0,7,6,6,24528.0,148.0,23.116,,4,3630144.0,10,1226.05
enabled,22,2,5,4,4,832120.0,71.0,,10.0,4,59080520.0,10,4031.37
disabled,8,0,8,2,8,116.0,2.0,,,8,232.0,10,70.5
disabled,8,0,8,2,7,1523.0,11.0,,,8,16753.0,10,169.45999999999998
enabled,4,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,455.55
enabled,48,4,7,5,7,28381.0,6.0,,15.0,8,170286.0,9,3055.56
disabled,24,0,8,7,5,1302.0,229.0,,,8,298158.0,10,6950.29
enabled,32,8,5,7,5,230000.0,414.0,,,16,95220000.0,9,2624.8500000000004
disabled,4,0,7,8,10,758422.0,568.0,5.955,,8,430783696.0,10,13728.57
enabled,48,4,7,5,7,28381.0,6.0,,15.0,8,170286.0,9,3499.02
enabled,24,4,3,3,6,65997.0,33.0,34.37,,8,2177901.0,10,220.38
enabled,48,4,8,6,8,28381.0,6.0,,15.0,8,170286.0,9,5834.7300000000005
enabled,24,4,3,3,6,65997.0,33.0,34.37,,8,2177901.0,10,222.93999999999997
disabled,16,0,8,2,8,891.0,12.0,38.384,,8,10692.0,10,225.17999999999998
enabled,24,4,3,3,6,65997.0,41.0,34.37,,8,2705877.0,10,250.94
enabled,4,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,479.2
enabled,24,4,1,1,1,10000.0,33.0,34.89,,8,330000.0,10,66.07
disabled,4,0,7,5,8,882686.0,71.0,7.627999999999999,,8,62670706.0,10,8012.09
enabled,4,1,8,2,6,6000.0,25.0,21.1,,8,150000.0,10,417.78000000000003
enabled,24,4,1,1,1,10000.0,33.0,34.89,,8,330000.0,10,66.82
enabled,24,4,1,1,2,10000.0,33.0,34.89,,8,330000.0,10,67.36999999999999
enabled,40,3,2,2,6,100000.0,4.0,,,6,400000.0,10,266.61
disabled,16,0,8,6,6,4572.0,164.0,,6.0,8,749808.0,10,6131.5599999999995
enabled,32,8,10,10,5,230000.0,414.0,,,16,95220000.0,9,19760.56
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,213.17
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,367.64
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,301.4
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,201.9
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,211.01
disabled,8,0,7,3,6,30000.0,25.0,22.12,,4,750000.0,10,293.98
enabled,32,8,7,2,6,20009.0,8.0,,,16,160072.0,10,160.28
enabled,32,8,10,6,2,19873.0,7.0,,,16,139111.0,10,362.14000000000004
disabled,5,0,5,4,5,1936758.0,29.0,,,4,56165982.0,10,8898.77
enabled,32,8,10,6,1,19985.0,7.0,,,16,139895.0,10,930.21
disabled,2,0,8,2,7,1287.0,12.0,,,8,15444.0,9,400.88
disabled,2,0,8,2,7,1287.0,12.0,,5.0,8,15444.0,9,488.0
disabled,6,0,8,2,7,2676.0,12.0,,,8,32112.0,9,363.15
disabled,6,0,8,2,7,2899.0,12.0,,5.0,8,34788.0,9,424.49
disabled,6,0,8,4,7,2899.0,11.0,,,8,31889.0,9,917.1700000000001
enabled,48,4,8,6,8,28381.0,6.0,,15.0,8,170286.0,9,4092.9800000000005
disabled,2,0,8,4,7,1287.0,12.0,,8.0,8,15444.0,9,5624.89
disabled,1,0,7,7,5,20812.0,188.0,86.162,,4,3912656.0,10,1734.1
disabled,6,0,8,2,8,536.0,13.0,,31.0,8,6968.0,9,1152.81
disabled,4,0,8,2,8,545.0,8.0,70.642,,8,4360.0,10,283.54
disabled,32,0,10,6,1,825.0,7.0,,,16,5775.0,10,732.9300000000001
enabled,24,4,7,7,5,41265.0,318.0,8.601,,4,13122270.0,6,934.53
disabled,4,0,7,3,6,23999.0,26.0,22.372,,4,623974.0,10,624.3699999999999
enabled,22,2,8,5,6,158848.0,78.0,,,8,12390144.0,10,17954.28
enabled,4,1,5,4,6,2000000.0,30.0,,,4,60000000.0,10,2301.8900000000003
disabled,32,0,8,4,1,825.0,7.0,,,16,5775.0,10,546.76
enabled,8,1,7,6,6,10959.0,182.0,70.125,,4,1994538.0,10,474.88
enabled,8,1,7,6,6,10959.0,182.0,29.875,,4,1994538.0,10,864.0600000000001
enabled,48,4,5,5,5,115292.0,9.0,,16.0,8,1037628.0,9,5852.73
enabled,32,8,10,5,1,19997.0,7.0,,,16,139979.0,10,507.29999999999995
enabled,48,4,5,5,5,115292.0,9.0,,16.0,8,1037628.0,9,6197.42
enabled,22,2,7,4,5,832120.0,76.0,,10.0,8,63241120.0,10,77244.56999999999
disabled,32,0,10,5,2,825.0,7.0,,,16,5775.0,10,1666.16
enabled,48,2,9,7,9,28381.0,6.0,,15.0,8,170286.0,9,5930.4400000000005
enabled,8,1,8,8,5,4040.0,3465.0,29.875999999999998,,8,13998600.0,10,18834.63
disabled,4,0,7,3,6,18138.0,91.0,,3.0,4,1650558.0,10,3809.33
disabled,24,0,10,10,10,17255.0,229.0,,,8,3951395.0,10,87846.82
disabled,16,0,8,6,6,4623.0,164.0,,6.0,8,758172.0,10,6758.82
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,205.48000000000002
enabled,80,8,7,3,6,49999.0,31.0,6.068,,16,1549969.0,9,207.76
disabled,80,0,8,2,7,1309.0,14.0,38.196999999999996,,16,18326.0,9,250.12
enabled,40,3,6,6,3,4431792.0,3.0,,5.0,6,13295376.0,10,20780.739999999998
enabled,32,4,5,5,6,43978.0,30.0,55.576,,8,1319340.0,8,412.62
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,218.64000000000004
enabled,8,1,8,7,5,4433.0,247.0,44.597,,8,1094951.0,10,1040.27
enabled,8,1,8,7,5,6838.0,372.0,64.829,,8,2543736.0,10,1304.9099999999999
enabled,8,1,8,7,5,4433.0,247.0,44.597,,8,1094951.0,10,2739.5800000000004
enabled,32,2,6,3,6,61214.0,19.0,78.979,,4,1163066.0,10,122.28
enabled,8,1,8,7,5,6838.0,372.0,64.829,,8,2543736.0,10,2711.22
disabled,8,0,8,2,7,5826.0,18.0,52.42,,8,104868.0,10,216.18
disabled,4,0,5,3,5,163987.0,15.0,18.304000000000002,,4,2459805.0,10,350.84000000000003
enabled,32,4,6,7,5,57186.0,27.0,,8.0,8,1544022.0,10,1302.71
disabled,8,0,8,2,7,2691.0,12.0,,,8,32292.0,10,507.77000000000004
disabled,8,0,8,2,6,5826.0,43.0,52.42,,8,250518.0,10,412.27000000000004
disabled,4,0,10,8,10,163987.0,15.0,18.304000000000002,,8,2459805.0,10,2433.35
enabled,48,4,9,7,9,28381.0,6.0,,15.0,8,170286.0,9,8089.379999999999
enabled,24,4,3,3,3,23999.0,25.0,22.372,,8,599975.0,10,134.94
disabled,8,0,8,2,6,4649.0,43.0,52.376999999999995,,8,199907.0,10,407.90000000000003
disabled,32,0,10,5,1,992.0,8.0,,,16,7936.0,10,1160.58
enabled,48,4,9,7,9,28381.0,6.0,,15.0,8,170286.0,9,1568.47
enabled,12,2,8,4,6,8087.0,28.0,,,8,226436.0,10,448.58000000000004
enabled,12,2,8,5,5,2687.0,101.0,,,8,271387.0,10,1654.29
enabled,12,2,8,2,6,8087.0,24.0,,,8,194088.0,10,787.8599999999999
enabled,12,2,1,1,10,8087.0,24.0,,,4,194088.0,10,51.260000000000005
disabled,4,0,5,4,5,532428.0,41.0,23.633000000000003,,4,21829548.0,10,2287.37
enabled,24,4,7,3,6,23999.0,25.0,22.372,,8,599975.0,10,216.83999999999997
enabled,24,4,1,1,10,10000.0,49.0,34.45,,8,490000.0,10,65.91
enabled,24,4,1,1,10,10000.0,39.0,34.43,,8,390000.0,10,60.32
enabled,48,4,8,7,8,28384.0,9.0,,15.0,8,255456.0,9,8358.189999999999
enabled,40,2,7,2,7,14999.0,10.0,23.808000000000003,,4,149990.0,10,441.87
enabled,40,2,7,5,7,10499.0,10.0,23.983,,4,104990.0,10,342.45
enabled,40,2,7,7,7,10499.0,10.0,,,4,104990.0,10,238.01999999999998
enabled,40,2,7,7,7,10499.0,10.0,23.983,,4,104990.0,10,446.41999999999996
disabled,2,0,7,4,6,48785.0,21.0,,,4,1024485.0,10,627.97
enabled,40,2,6,2,7,10499.0,10.0,23.983,,4,104990.0,10,138.23
enabled,40,2,7,2,7,10499.0,10.0,23.983,,4,104990.0,10,252.66
enabled,40,2,7,2,8,10499.0,10.0,23.983,,4,104990.0,10,129.56
enabled,40,2,7,2,7,10499.0,10.0,23.983,,4,104990.0,10,212.26999999999998
disabled,2,0,8,2,8,536.0,13.0,,31.0,8,6968.0,9,1605.62
enabled,40,2,7,2,7,10499.0,10.0,23.983,,4,104990.0,10,305.37
disabled,2,0,8,2,8,536.0,13.0,,31.0,8,6968.0,10,1912.42
enabled,6,1,7,2,6,29085.0,10.0,,3.0,4,290850.0,10,1330.59
enabled,6,1,7,2,6,29086.0,10.0,,,4,290860.0,10,1619.8
disabled,24,0,8,7,5,1320.0,229.0,,,8,302280.0,10,3811.8500000000004
enabled,6,1,7,2,6,29086.0,10.0,,4.0,4,290860.0,10,3987.08
enabled,12,2,1,1,10,8087.0,24.0,,,4,194088.0,10,41.290000000000006
disabled,5,0,8,2,8,200.0,13.0,,,8,2600.0,9,109.19000000000001
enabled,8,1,7,6,3,10959.0,154.0,70.125,,4,1687686.0,10,877.1299999999999
disabled,5,0,8,2,8,200.0,13.0,47.5,,8,2600.0,9,172.98000000000002
enabled,12,2,5,5,5,8087.0,24.0,,,4,194088.0,10,255.01
enabled,8,1,7,6,3,10959.0,154.0,,,4,1687686.0,10,559.78
enabled,12,2,8,5,6,2687.0,95.0,,,8,255265.0,10,3053.78
enabled,12,2,7,5,7,2671.0,92.0,,21.0,4,245732.0,10,2697.36
enabled,32,4,6,7,5,57186.0,27.0,,8.0,8,1544022.0,10,1008.65
enabled,24,4,7,6,6,41265.0,120.0,8.601,,4,4951800.0,6,1330.45
enabled,6,1,7,4,6,29053.0,10.0,,50.0,4,290530.0,10,33944.31
enabled,24,4,10,5,5,404814.0,45.0,2.47,,8,18216630.0,6,6675.03
disabled,8,0,8,6,6,2682.0,74.0,,,8,198468.0,10,5207.6
disabled,12,0,8,6,9,65333.0,167.0,12.713,,8,10910611.0,10,5714.67
disabled,40,0,8,2,8,168.0,2.0,,,8,336.0,10,116.55999999999999
enabled,24,4,10,5,5,404814.0,44.0,2.47,,8,17811816.0,6,12486.62
disabled,40,0,8,2,8,168.0,2.0,,,8,336.0,10,71.85000000000001
enabled,32,4,6,7,5,54813.0,29.0,,3.0,8,1589577.0,10,237.73
enabled,32,4,6,7,5,54813.0,29.0,,3.0,8,1589577.0,10,524.55
enabled,32,4,6,7,5,54813.0,35.0,,3.0,8,1918455.0,10,989.48
enabled,32,4,6,7,5,57182.0,34.0,,9.0,8,1944188.0,10,1287.75
enabled,22,2,10,6,10,799.0,137.0,,,8,109463.0,10,11445.97
enabled,22,2,10,6,10,960.0,137.0,,,8,131520.0,10,11916.8
disabled,22,0,10,7,10,799.0,112.0,,,8,89488.0,10,11818.61
disabled,22,0,10,8,10,799.0,112.0,,,8,89488.0,10,12448.42
enabled,8,1,5,6,3,188318.0,131.0,,,4,24669658.0,10,1186.23
enabled,8,1,7,6,3,10959.0,154.0,70.125,,4,1687686.0,10,1445.96
enabled,8,1,6,6,3,188318.0,131.0,,,4,24669658.0,10,1996.5300000000002
enabled,4,1,5,5,5,393613.0,51.0,49.992,,4,20074263.0,10,778.62
enabled,8,1,6,6,7,10955.0,2505.0,,,4,27442275.0,10,2521.2200000000003
enabled,40,2,7,2,7,10499.0,10.0,23.983,,4,104990.0,10,262.69
enabled,8,1,7,8,5,10959.0,2508.0,70.125,,4,27485172.0,10,1805.0199999999998
enabled,4,1,10,5,1,393613.0,51.0,49.992,,8,20074263.0,10,9907.380000000001
enabled,8,1,7,3,6,100000.0,7.0,0.22699999999999998,,8,700000.0,10,462.61
enabled,22,2,10,6,6,799.0,136.0,,,8,108664.0,10,885.7
disabled,22,0,10,6,10,799.0,111.0,,,8,88689.0,10,860.9200000000001
enabled,80,8,5,8,5,593069.0,682.0,14.190999999999999,,16,404473058.0,9,2785.83
enabled,8,1,6,4,6,10959.0,155.0,70.125,,4,1698645.0,10,784.6400000000001
enabled,12,2,8,4,6,8087.0,24.0,,,8,194088.0,10,1229.81
enabled,24,4,7,6,6,41265.0,125.0,8.601,,4,5158125.0,6,692.27
enabled,24,4,7,6,6,41265.0,125.0,8.601,,4,5158125.0,6,642.8299999999999
enabled,24,4,9,10,4,41265.0,125.0,8.601,,4,5158125.0,6,4062.38
disabled,22,0,10,6,10,799.0,110.0,,,8,87890.0,10,1791.4
disabled,4,0,6,5,6,532428.0,41.0,76.367,,4,21829548.0,10,6716.94
disabled,8,0,8,2,6,4818.0,17.0,53.25899999999999,,8,81906.0,10,382.15
enabled,8,1,10,10,4,188318.0,131.0,,,8,24669658.0,10,35582.729999999996
disabled,4,0,4,1,5,150.0,5.0,,3.0,2,750.0,10,25.75
disabled,4,0,7,5,6,7500000.0,7.0,0.252,,4,52500000.0,10,11201.68
disabled,4,0,1,1,1,10000.0,79.0,,3.0,2,790000.0,10,146.07000000000002
enabled,22,2,10,10,10,799.0,136.0,,,8,108664.0,10,4664.73
disabled,4,0,1,1,1,10000.0,91.0,,3.0,2,910000.0,10,159.18999999999997
disabled,4,0,1,2,1,10000.0,91.0,,3.0,2,910000.0,10,278.46999999999997
disabled,4,0,5,3,1,18138.0,91.0,,3.0,4,1650558.0,10,3310.4800000000005
enabled,4,1,10,5,10,228684.0,381.0,97.63,,8,87128604.0,9,2345.7200000000007
enabled,8,1,7,4,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,8,1918.2400000000002
enabled,4,1,10,5,10,228716.0,583.0,97.631,,8,133341428.0,9,6291.91
disabled,2,0,8,2,8,125.0,10.0,,,8,1250.0,10,358.16999999999996
enabled,8,1,10,10,4,10959.0,155.0,,,8,1698645.0,10,8803.88
disabled,4,0,5,5,5,6000.0,24.0,,,4,144000.0,10,120.63
disabled,4,0,8,2,6,6000.0,24.0,,,8,144000.0,10,163.45
enabled,6,1,5,4,5,166975.0,11.0,,,4,1836725.0,10,628.28
disabled,2,0,8,2,8,600.0,12.0,,,8,7200.0,9,310.46999999999997
enabled,4,1,7,3,6,23999.0,25.0,22.372,,4,599975.0,10,440.55
enabled,8,1,7,1,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,8,1897.65
enabled,8,1,7,2,6,16917.0,25.0,95.141,,4,422925.0,10,983.88
enabled,8,1,7,4,5,284807.0,31.0,0.17300000000000001,,8,8829017.0,10,1859.7800000000002
disabled,4,0,8,2,8,102.0,3.0,,3.0,8,306.0,10,99.69
disabled,4,0,8,2,7,8143.0,3.0,21.233,,8,24429.0,10,475.77
disabled,2,0,8,5,10,698.0,20.0,,19.0,8,13960.0,10,2339.7300000000005
disabled,4,0,8,1,8,891.0,9.0,38.384,,2,8019.0,9,676.8399999999999
disabled,4,0,8,2,7,3466.0,7.0,,3.0,8,24262.0,10,349.52
disabled,4,0,8,2,7,3466.0,2.0,,3.0,8,6932.0,10,603.7900000000001
enabled,32,2,10,6,5,393613.0,51.0,49.992,,8,20074263.0,10,2687.44
enabled,32,2,10,10,10,393613.0,51.0,49.992,,8,20074263.0,10,1805.16
disabled,4,0,8,2,8,891.0,9.0,38.384,,8,8019.0,10,158.96999999999997
disabled,4,0,10,2,8,891.0,9.0,38.384,,8,8019.0,10,311.3
disabled,2,0,9,10,9,14059.0,6.0,,,8,84354.0,10,7571.62
enabled,4,1,8,4,6,8069.0,21.0,,,8,169449.0,10,1462.62
disabled,12,0,8,6,6,253.0,266.0,55.336000000000006,,8,67298.0,10,1643.58
disabled,4,0,6,3,6,52331.0,37.0,,,4,1936247.0,10,418.83
disabled,4,0,6,4,6,52195.0,37.0,,,4,1931215.0,10,718.39
enabled,4,1,9,5,6,9999999.0,7.0,,,4,69999993.0,10,3271.6800000000003
enabled,32,2,10,10,3,393613.0,51.0,49.992,,8,20074263.0,10,12596.220000000001
disabled,4,0,6,2,6,18138.0,91.0,,3.0,4,1650558.0,10,960.8100000000001
disabled,2,0,8,2,8,200.0,2.0,,,8,400.0,10,191.95
disabled,8,0,8,2,7,2691.0,12.0,,,8,32292.0,10,619.87
enabled,8,1,8,5,5,1216.0,310.0,64.47399999999999,,8,376960.0,9,3811.1499999999996
enabled,8,1,8,5,6,55023.0,7.0,56.733999999999995,,8,385161.0,10,2096.69
disabled,8,0,5,5,5,2682.0,80.0,,,4,214560.0,10,595.1099999999999
enabled,8,1,8,7,5,6838.0,372.0,64.829,,8,2543736.0,10,2962.45
disabled,8,0,5,4,5,2682.0,78.0,,,4,209196.0,10,453.48
enabled,8,1,10,5,5,1216.0,310.0,64.47399999999999,,8,376960.0,9,3611.49
disabled,4,0,5,1,5,1093517.0,25.0,,,4,27337925.0,10,3787.81
disabled,4,0,6,4,6,52195.0,37.0,,,4,1931215.0,10,515.77
enabled,24,4,3,3,5,109881.0,18.0,,,8,1977858.0,10,193.11999999999998
disabled,5,0,8,2,8,200.0,13.0,,4.0,8,2600.0,9,235.44
disabled,1,0,4,2,10,30000.0,25.0,22.12,,2,750000.0,10,289.96
enabled,24,4,5,5,5,109881.0,8.0,,,8,879048.0,10,1441.1999999999998
enabled,24,4,5,5,5,109881.0,18.0,,,8,1977858.0,10,272.58
disabled,40,0,5,4,5,328521.0,31.0,,,4,10184151.0,9,1400.25
enabled,24,4,6,5,6,109881.0,18.0,,,8,1977858.0,10,1890.42
enabled,24,4,6,5,6,109881.0,8.0,,,8,879048.0,10,1953.6299999999999
enabled,4,1,10,5,10,228716.0,579.0,97.631,,8,132426564.0,9,12875.91
enabled,4,1,10,5,10,228716.0,580.0,97.631,,8,132655280.0,9,14769.59
enabled,8,1,7,3,6,20429.0,73.0,33.913000000000004,,4,1491317.0,10,980.94
enabled,8,1,7,3,6,20429.0,72.0,33.913000000000004,,4,1470888.0,10,608.0799999999999
enabled,8,1,8,7,5,1216.0,310.0,64.47399999999999,,8,376960.0,10,5257.620000000001
enabled,80,8,10,8,1,593069.0,682.0,14.190999999999999,,16,404473058.0,9,44868.229999999996
enabled,24,4,6,5,6,109928.0,58.0,,,8,6375824.0,10,1307.85
enabled,8,1,7,4,5,1303918.0,7.0,7.0920000000000005,,4,9127426.0,10,6989.82
enabled,6,1,8,2,6,7929.0,27.0,11.742,,8,214083.0,10,993.8
disabled,6,0,8,2,8,731.0,9.0,,,8,6579.0,10,168.87
disabled,32,0,5,5,5,100.0,5.0,,3.0,4,500.0,8,179.73
disabled,32,0,2,2,2,100.0,5.0,,3.0,4,500.0,8,43.940000000000005
